"unicef_region","iso3","country","vaccine","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980"
"Western Europe","SVK","Slovakia","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","","","","","","","","","","","","","",""
"Western Europe","SVN","Slovenia","DTP1","97.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","99.0","99.0","99.0","98.0","98.0","98.0","96.0","96.0","96.0","96.0","97.0","97.0","98.0","98.0","98.0","98.0","98.0","","","","","","","","","","","",""
"East Asia & Pacific","SLB","Solomon Islands","DTP1","86.0","87.0","99.0","93.0","83.0","88.0","96.0","97.0","90.0","88.0","85.0","93.0","99.0","93.0","91.0","86.0","82.0","84.0","95.0","96.0","88.0","89.0","89.0","87.0","87.0","85.0","88.0","91.0","91.0","86.0","87.0","86.0","67.0","63.0","70.0","52.0","47.0","60.0","71.0"
"Eastern & Southern Africa","SOM","Somalia","DTP1","52.0","52.0","52.0","52.0","52.0","52.0","52.0","52.0","55.0","52.0","40.0","59.0","40.0","50.0","50.0","65.0","60.0","57.0","57.0","59.0","51.0","42.0","45.0","46.0","47.0","46.0","45.0","44.0","42.0","41.0","51.0","50.0","40.0","46.0","31.0","24.0","24.0","20.0",""
"Eastern & Southern Africa","ZAF","South Africa","DTP1","81.0","82.0","86.0","91.0","88.0","81.0","72.0","80.0","80.0","81.0","93.0","95.0","94.0","83.0","80.0","77.0","80.0","82.0","85.0","88.0","90.0","93.0","90.0","89.0","90.0","93.0","92.0","93.0","89.0","88.0","88.0","89.0","88.0","91.0","91.0","90.0","","",""
"Eastern & Southern Africa","SSD","South Sudan","DTP1","58.0","58.0","58.0","55.0","62.0","67.0","76.0","79.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Western Europe","ESP","Spain","DTP1","97.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","96.0","96.0","96.0","95.0","94.0","95.0","95.0","97.0","97.0","91.0","96.0","92.0","98.0","","","",""
"South Asia","LKA","Sri Lanka","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","97.0","98.0","97.0","97.0","96.0","96.0","96.0","95.0","95.0","95.0","94.0","91.0","91.0","88.0","86.0","84.0","80.0","70.0","71.0"
"Middle East & North Africa","PSE","State of Palestine","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","95.0","96.0","99.0","98.0","98.0","99.0","98.0","97.0","","","","","","","","","","","","",""
"Eastern & Southern Africa","SDN","Sudan","DTP1","97.0","98.0","97.0","97.0","98.0","97.0","97.0","97.0","99.0","92.0","96.0","95.0","91.0","88.0","82.0","83.0","75.0","79.0","75.0","66.0","71.0","78.0","79.0","72.0","71.0","75.0","77.0","83.0","83.0","82.0","65.0","52.0","36.0","28.0","22.0","21.0","20.0","18.0","18.0"
"Latin America & Caribbean","SUR","Suriname","DTP1","95.0","90.0","92.0","90.0","91.0","91.0","94.0","90.0","99.0","91.0","95.0","96.0","94.0","93.0","92.0","81.0","86.0","90.0","90.0","90.0","93.0","95.0","93.0","94.0","90.0","91.0","90.0","91.0","94.0","89.0","84.0","88.0","93.0","94.0","93.0","95.0","82.0","52.0","50.0"
"Western Europe","SWE","Sweden","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0"
"Western Europe","CHE","Switzerland","DTP1","97.0","98.0","98.0","97.0","97.0","96.0","96.0","98.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","93.0","93.0","93.0","93.0","93.0","93.0","93.0","93.0","96.0","96.0","96.0","96.0","96.0","","","","","",""
"Middle East & North Africa","SYR","Syrian Arab Republic","DTP1","67.0","63.0","61.0","62.0","65.0","55.0","68.0","86.0","89.0","89.0","88.0","88.0","88.0","88.0","89.0","90.0","92.0","90.0","90.0","93.0","94.0","95.0","96.0","96.0","97.0","98.0","95.0","95.0","93.0","99.0","83.0","71.0","90.0","54.0","50.0","45.0","37.0","36.0","35.0"
"Eastern Europe & Central Asia","TJK","Tajikistan","DTP1","98.0","98.0","98.0","97.0","98.0","98.0","96.0","98.0","95.0","96.0","92.0","88.0","92.0","92.0","93.0","92.0","92.0","89.0","88.0","88.0","87.0","85.0","80.0","86.0","93.0","84.0","89.0","","","","","","","","","","","",""
"East Asia & Pacific","THA","Thailand","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","99.0","98.0","98.0","97.0","98.0","97.0","96.0","95.0","96.0","97.0","96.0","93.0","91.0","86.0","83.0","77.0","73.0","73.0","76.0","73.0"
"East Asia & Pacific","TLS","Timor-Leste","DTP1","92.0","92.0","86.0","80.0","81.0","87.0","84.0","70.0","76.0","77.0","85.0","76.0","71.0","64.0","65.0","65.0","68.0","","","","","","","","","","","","","","","","","","","","","",""
"West & Central Africa","TGO","Togo","DTP1","92.0","92.0","93.0","92.0","91.0","94.0","94.0","94.0","97.0","93.0","92.0","94.0","91.0","91.0","83.0","83.0","75.0","63.0","80.0","81.0","74.0","67.0","70.0","74.0","77.0","80.0","83.0","87.0","90.0","93.0","84.0","92.0","59.0","48.0","32.0","41.0","36.0","29.0",""
"East Asia & Pacific","TON","Tonga","DTP1","86.0","86.0","83.0","86.0","86.0","86.0","81.0","86.0","86.0","87.0","90.0","91.0","92.0","94.0","95.0","96.0","94.0","99.0","99.0","99.0","98.0","98.0","99.0","98.0","96.0","98.0","99.0","96.0","97.0","97.0","97.0","99.0","91.0","97.0","75.0","84.0","76.0","62.0","65.0"
"Latin America & Caribbean","TTO","Trinidad and Tobago","DTP1","99.0","96.0","97.0","98.0","93.0","94.0","97.0","96.0","96.0","95.0","91.0","90.0","93.0","98.0","98.0","93.0","98.0","91.0","90.0","92.0","94.0","96.0","96.0","96.0","95.0","93.0","95.0","94.0","94.0","91.0","94.0","92.0","88.0","91.0","85.0","82.0","77.0","83.0","51.0"
"Middle East & North Africa","TUN","Tunisia","DTP1","98.0","99.0","99.0","98.0","98.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","99.0","98.0","97.0","96.0","96.0","99.0","99.0","99.0","97.0","98.0","98.0","97.0","97.0","97.0","98.0","97.0","97.0","97.0","97.0","94.0","89.0","88.0","86.0","83.0","","",""
"Eastern Europe & Central Asia","TUR","Turkey","DTP1","99.0","98.0","99.0","98.0","97.0","99.0","97.0","98.0","98.0","97.0","97.0","98.0","92.0","92.0","86.0","76.0","82.0","95.0","92.0","92.0","93.0","92.0","89.0","86.0","95.0","91.0","91.0","89.0","94.0","92.0","95.0","95.0","70.0","78.0","79.0","79.0","80.0","84.0","67.0"
"Eastern Europe & Central Asia","TKM","Turkmenistan","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","98.0","98.0","99.0","99.0","99.0","98.0","96.0","99.0","96.0","97.0","99.0","99.0","98.0","98.0","97.0","96.0","90.0","94.0","","","","","","","","","","","",""
"East Asia & Pacific","TUV","Tuvalu","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","93.0","84.0","98.0","91.0","98.0","95.0","99.0","94.0","88.0","90.0","99.0","95.0","96.0","81.0","90.0","76.0","62.0","92.0","89.0","73.0","61.0"
"Eastern & Southern Africa","UGA","Uganda","DTP1","99.0","99.0","99.0","97.0","93.0","92.0","92.0","91.0","87.0","96.0","87.0","93.0","85.0","90.0","88.0","86.0","84.0","82.0","80.0","78.0","79.0","79.0","80.0","81.0","82.0","80.0","77.0","75.0","72.0","70.0","67.0","55.0","45.0","36.0","36.0","36.0","33.0","29.0",""
"Eastern Europe & Central Asia","UKR","Ukraine","DTP1","65.0","65.0","42.0","59.0","59.0","76.0","76.0","50.0","52.0","71.0","90.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","98.0","98.0","97.0","96.0","","","","","","","","","","","",""
"Middle East & North Africa","ARE","United Arab Emirates","DTP1","99.0","97.0","99.0","99.0","99.0","98.0","96.0","95.0","94.0","95.0","96.0","97.0","97.0","97.0","96.0","96.0","96.0","96.0","96.0","96.0","97.0","97.0","96.0","96.0","96.0","96.0","95.0","95.0","95.0","94.0","94.0","93.0","92.0","91.0","81.0","74.0","68.0","70.0","32.0"
"Western Europe","GBR","United Kingdom","DTP1","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","96.0","94.0","92.0","91.0","90.0","86.0","85.0","85.0","81.0","77.0","71.0","66.0"
"Eastern & Southern Africa","TZA","United Republic of Tanzania","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","98.0","90.0","88.0","89.0","94.0","95.0","99.0","99.0","96.0","95.0","92.0","90.0","96.0","92.0","94.0","93.0","94.0","94.0","94.0","93.0","92.0","91.0","95.0","92.0","90.0","86.0","80.0","76.0","74.0","78.0","81.0"
"North America","USA","United States","DTP1","97.0","98.0","98.0","98.0","98.0","98.0","97.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","98.0","99.0","99.0","98.0","98.0","98.0","98.0","97.0","96.0","94.0","95.0","96.0","97.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0"
"Latin America & Caribbean","URY","Uruguay","DTP1","96.0","97.0","97.0","99.0","99.0","98.0","98.0","99.0","98.0","99.0","98.0","98.0","99.0","99.0","98.0","98.0","99.0","99.0","92.0","94.0","95.0","97.0","97.0","97.0","97.0","97.0","97.0","98.0","98.0","96.0","94.0","95.0","88.0","84.0","83.0","90.0","86.0","80.0","77.0"
"Eastern Europe & Central Asia","UZB","Uzbekistan","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","96.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","96.0","86.0","83.0","94.0","","","","","","","","","","","",""
"East Asia & Pacific","VUT","Vanuatu","DTP1","93.0","91.0","93.0","89.0","94.0","92.0","90.0","88.0","86.0","84.0","82.0","80.0","78.0","79.0","80.0","82.0","83.0","84.0","85.0","87.0","88.0","89.0","86.0","90.0","90.0","95.0","91.0","94.0","91.0","82.0","80.0","79.0","56.0","55.0","53.0","52.0","46.0","",""
"Latin America & Caribbean","VEN","Venezuela (Bolivarian Republic of)","DTP1","84.0","95.0","97.0","98.0","88.0","90.0","90.0","90.0","90.0","86.0","87.0","70.0","79.0","98.0","93.0","88.0","79.0","82.0","92.0","99.0","90.0","82.0","80.0","87.0","84.0","87.0","86.0","84.0","84.0","80.0","79.0","80.0","80.0","73.0","58.0","80.0","77.0","77.0","79.0"
"East Asia & Pacific","VNM","Viet Nam","DTP1","78.0","98.0","96.0","98.0","95.0","83.0","99.0","97.0","93.0","97.0","97.0","92.0","94.0","98.0","98.0","99.0","85.0","99.0","97.0","97.0","98.0","98.0","97.0","97.0","97.0","97.0","96.0","96.0","96.0","96.0","88.0","74.0","68.0","67.0","24.0","22.0","","",""
"Middle East & North Africa","YEM","Yemen","DTP1","75.0","76.0","76.0","77.0","82.0","82.0","77.0","79.0","84.0","84.0","85.0","88.0","86.0","88.0","89.0","77.0","72.0","87.0","88.0","84.0","75.0","65.0","72.0","69.0","58.0","77.0","74.0","61.0","94.0","79.0","61.0","41.0","35.0","33.0","27.0","24.0","22.0","21.0","18.0"
"Eastern & Southern Africa","ZMB","Zambia","DTP1","94.0","95.0","99.0","97.0","96.0","86.0","86.0","87.0","92.0","96.0","95.0","93.0","92.0","92.0","93.0","93.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","97.0","96.0","95.0","94.0","94.0","97.0","94.0","94.0","94.0","86.0","86.0","81.0","73.0","","",""
"Eastern & Southern Africa","ZWE","Zimbabwe","DTP1","94.0","94.0","94.0","94.0","98.0","98.0","99.0","99.0","95.0","87.0","89.0","86.0","83.0","80.0","77.0","79.0","81.0","83.0","84.0","86.0","88.0","95.0","96.0","96.0","95.0","95.0","95.0","95.0","96.0","95.0","95.0","94.0","91.0","84.0","82.0","77.0","71.0","64.0",""
