"unicef_region","iso3","country","vaccine","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980"
"Western Europe","SVN","Slovenia","DTP3","93.0","94.0","94.0","95.0","95.0","95.0","96.0","96.0","96.0","96.0","97.0","97.0","97.0","95.0","94.0","95.0","93.0","92.0","91.0","92.0","91.0","94.0","98.0","98.0","98.0","98.0","98.0","","","","","","","","","","","",""
"East Asia & Pacific","SLB","Solomon Islands","DTP3","85.0","83.0","94.0","87.0","77.0","83.0","92.0","91.0","83.0","86.0","85.0","88.0","99.0","89.0","90.0","84.0","78.0","84.0","86.0","88.0","70.0","72.0","72.0","69.0","68.0","65.0","71.0","76.0","77.0","67.0","69.0","66.0","42.0","38.0","45.0","27.0","23.0","35.0","46.0"
"Eastern & Southern Africa","SOM","Somalia","DTP3","42.0","42.0","42.0","42.0","42.0","42.0","42.0","41.0","45.0","42.0","31.0","40.0","26.0","35.0","30.0","40.0","40.0","33.0","33.0","36.0","33.0","19.0","21.0","22.0","23.0","22.0","21.0","20.0","19.0","18.0","26.0","25.0","17.0","22.0","10.0","5.0","5.0","2.0",""
"Eastern & Southern Africa","ZAF","South Africa","DTP3","74.0","76.0","76.0","85.0","85.0","81.0","71.0","75.0","77.0","81.0","82.0","85.0","84.0","81.0","74.0","69.0","70.0","71.0","73.0","74.0","75.0","76.0","73.0","72.0","73.0","81.0","79.0","81.0","72.0","71.0","70.0","72.0","70.0","75.0","75.0","74.0","","",""
"Eastern & Southern Africa","SSD","South Sudan","DTP3","49.0","47.0","45.0","46.0","50.0","53.0","63.0","61.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Western Europe","ESP","Spain","DTP3","93.0","95.0","97.0","97.0","97.0","96.0","97.0","97.0","97.0","96.0","97.0","96.0","98.0","96.0","97.0","98.0","98.0","96.0","95.0","95.0","95.0","94.0","90.0","90.0","88.0","87.0","84.0","86.0","86.0","93.0","93.0","77.0","88.0","79.0","95.0","","","",""
"South Asia","LKA","Sri Lanka","DTP3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","98.0","98.0","98.0","99.0","97.0","99.0","98.0","98.0","99.0","99.0","94.0","97.0","92.0","93.0","88.0","90.0","88.0","86.0","86.0","87.0","83.0","77.0","75.0","70.0","66.0","64.0","57.0","45.0","46.0"
"Middle East & North Africa","PSE","State of Palestine","DTP3","99.0","99.0","99.0","99.0","99.0","99.0","97.0","99.0","99.0","97.0","96.0","99.0","96.0","96.0","96.0","98.0","97.0","97.0","93.0","89.0","98.0","96.0","97.0","99.0","98.0","94.0","","","","","","","","","","","","",""
"Eastern & Southern Africa","SDN","Sudan","DTP3","93.0","95.0","93.0","93.0","94.0","93.0","92.0","93.0","90.0","81.0","86.0","84.0","78.0","78.0","74.0","69.0","60.0","66.0","62.0","55.0","46.0","55.0","56.0","48.0","46.0","51.0","53.0","62.0","62.0","60.0","40.0","27.0","14.0","8.0","4.0","3.0","2.0","1.0","1.0"
"Latin America & Caribbean","SUR","Suriname","DTP3","95.0","81.0","91.0","89.0","85.0","86.0","84.0","86.0","96.0","87.0","85.0","84.0","84.0","83.0","85.0","75.0","73.0","68.0","71.0","85.0","90.0","81.0","85.0","84.0","74.0","76.0","74.0","75.0","83.0","72.0","64.0","71.0","80.0","84.0","80.0","85.0","61.0","27.0","25.0"
"Western Europe","SWE","Sweden","DTP3","97.0","97.0","98.0","98.0","97.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0"
"Western Europe","CHE","Switzerland","DTP3","96.0","97.0","96.0","96.0","96.0","96.0","96.0","96.0","95.0","95.0","95.0","94.0","94.0","94.0","93.0","93.0","93.0","93.0","93.0","93.0","88.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","90.0","90.0","90.0","90.0","90.0","","","","","",""
"Middle East & North Africa","SYR","Syrian Arab Republic","DTP3","47.0","48.0","42.0","41.0","43.0","41.0","45.0","72.0","80.0","80.0","79.0","80.0","80.0","80.0","81.0","83.0","84.0","82.0","84.0","86.0","87.0","87.0","88.0","89.0","89.0","90.0","89.0","89.0","91.0","94.0","59.0","42.0","86.0","29.0","25.0","21.0","15.0","14.0","13.0"
"Eastern Europe & Central Asia","TJK","Tajikistan","DTP3","96.0","96.0","96.0","96.0","97.0","96.0","94.0","96.0","93.0","93.0","86.0","86.0","83.0","84.0","86.0","85.0","85.0","85.0","83.0","82.0","79.0","81.0","75.0","80.0","81.0","64.0","72.0","","","","","","","","","","","",""
"East Asia & Pacific","THA","Thailand","DTP3","97.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","96.0","96.0","97.0","97.0","96.0","95.0","94.0","96.0","93.0","89.0","85.0","90.0","92.0","84.0","80.0","75.0","66.0","62.0","53.0","49.0","49.0","52.0","49.0"
"East Asia & Pacific","TLS","Timor-Leste","DTP3","83.0","83.0","79.0","76.0","77.0","82.0","83.0","67.0","72.0","72.0","79.0","70.0","63.0","55.0","57.0","55.0","54.0","","","","","","","","","","","","","","","","","","","","","",""
"West & Central Africa","TGO","Togo","DTP3","88.0","90.0","89.0","88.0","87.0","84.0","84.0","85.0","83.0","78.0","81.0","82.0","84.0","82.0","71.0","72.0","59.0","50.0","64.0","57.0","42.0","42.0","50.0","58.0","62.0","66.0","69.0","73.0","77.0","72.0","54.0","61.0","37.0","24.0","11.0","18.0","14.0","9.0",""
"East Asia & Pacific","TON","Tonga","DTP3","81.0","81.0","78.0","78.0","80.0","82.0","77.0","82.0","82.0","84.0","86.0","87.0","88.0","89.0","90.0","90.0","84.0","89.0","91.0","91.0","96.0","96.0","99.0","95.0","89.0","96.0","99.0","88.0","94.0","93.0","92.0","99.0","75.0","92.0","51.0","63.0","52.0","37.0","40.0"
"Latin America & Caribbean","TTO","Trinidad and Tobago","DTP3","99.0","89.0","97.0","96.0","92.0","92.0","92.0","90.0","90.0","90.0","90.0","88.0","92.0","95.0","94.0","91.0","96.0","91.0","90.0","90.0","91.0","90.0","89.0","89.0","85.0","81.0","87.0","82.0","82.0","77.0","82.0","79.0","70.0","75.0","65.0","60.0","54.0","62.0","26.0"
"Middle East & North Africa","TUN","Tunisia","DTP3","97.0","98.0","98.0","98.0","98.0","98.0","97.0","98.0","98.0","99.0","99.0","98.0","99.0","98.0","97.0","95.0","96.0","98.0","97.0","99.0","96.0","96.0","95.0","94.0","93.0","94.0","95.0","93.0","93.0","93.0","91.0","84.0","72.0","70.0","66.0","62.0","","",""
"Eastern Europe & Central Asia","TUR","Turkey","DTP3","98.0","96.0","98.0","97.0","96.0","98.0","97.0","97.0","97.0","96.0","96.0","96.0","90.0","90.0","85.0","68.0","78.0","88.0","85.0","79.0","81.0","79.0","72.0","67.0","87.0","76.0","77.0","72.0","84.0","79.0","86.0","86.0","45.0","55.0","56.0","56.0","58.0","64.0","42.0"
"Eastern Europe & Central Asia","TKM","Turkmenistan","DTP3","99.0","99.0","98.0","99.0","98.0","98.0","97.0","97.0","96.0","96.0","96.0","98.0","98.0","99.0","97.0","83.0","98.0","95.0","97.0","98.0","99.0","98.0","97.0","93.0","90.0","73.0","84.0","","","","","","","","","","","",""
"East Asia & Pacific","TUV","Tuvalu","DTP3","89.0","96.0","94.0","96.0","89.0","90.0","97.0","96.0","89.0","88.0","99.0","97.0","97.0","93.0","98.0","93.0","98.0","96.0","82.0","83.0","94.0","77.0","97.0","87.0","99.0","80.0","70.0","74.0","99.0","85.0","89.0","59.0","73.0","52.0","37.0","79.0","72.0","49.0","36.0"
"Eastern & Southern Africa","UGA","Uganda","DTP3","93.0","94.0","93.0","89.0","85.0","84.0","83.0","82.0","80.0","79.0","71.0","73.0","64.0","64.0","62.0","59.0","57.0","55.0","52.0","50.0","48.0","56.0","57.0","59.0","60.0","56.0","53.0","49.0","45.0","42.0","38.0","30.0","21.0","14.0","14.0","14.0","12.0","9.0",""
"Eastern Europe & Central Asia","UKR","Ukraine","DTP3","50.0","50.0","19.0","23.0","23.0","76.0","76.0","50.0","52.0","71.0","90.0","98.0","98.0","96.0","99.0","97.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","98.0","97.0","93.0","88.0","","","","","","","","","","","",""
"Middle East & North Africa","ARE","United Arab Emirates","DTP3","99.0","97.0","99.0","99.0","99.0","98.0","96.0","95.0","94.0","93.0","92.0","92.0","92.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","94.0","92.0","90.0","90.0","90.0","90.0","86.0","85.0","85.0","84.0","82.0","80.0","78.0","76.0","59.0","50.0","43.0","45.0","11.0"
"Western Europe","GBR","United Kingdom","DTP3","94.0","94.0","94.0","95.0","95.0","95.0","95.0","95.0","94.0","93.0","92.0","92.0","92.0","91.0","92.0","91.0","91.0","91.0","91.0","92.0","91.0","92.0","94.0","94.0","93.0","93.0","92.0","88.0","84.0","78.0","75.0","73.0","67.0","65.0","65.0","59.0","53.0","46.0","41.0"
"Eastern & Southern Africa","TZA","United Republic of Tanzania","DTP3","98.0","97.0","97.0","98.0","97.0","91.0","92.0","90.0","91.0","85.0","86.0","83.0","90.0","90.0","95.0","95.0","89.0","87.0","79.0","76.0","79.0","79.0","82.0","81.0","84.0","83.0","83.0","81.0","78.0","77.0","85.0","79.0","74.0","67.0","58.0","52.0","50.0","55.0","59.0"
"North America","USA","United States","DTP3","94.0","95.0","95.0","95.0","95.0","94.0","94.0","96.0","95.0","95.0","96.0","96.0","96.0","96.0","96.0","96.0","94.0","94.0","94.0","96.0","96.0","96.0","95.0","95.0","94.0","88.0","83.0","86.0","90.0","94.0","97.0","97.0","97.0","96.0","97.0","97.0","96.0","96.0","96.0"
"Latin America & Caribbean","URY","Uruguay","DTP3","91.0","93.0","95.0","95.0","95.0","94.0","95.0","95.0","95.0","95.0","94.0","94.0","95.0","96.0","94.0","91.0","95.0","94.0","90.0","93.0","91.0","91.0","91.0","91.0","91.0","92.0","93.0","96.0","97.0","88.0","82.0","85.0","70.0","63.0","62.0","73.0","67.0","57.0","53.0"
"Eastern Europe & Central Asia","UZB","Uzbekistan","DTP3","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","96.0","96.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","96.0","95.0","87.0","67.0","45.0","90.0","","","","","","","","","","","",""
"East Asia & Pacific","VUT","Vanuatu","DTP3","85.0","85.0","81.0","80.0","86.0","84.0","82.0","79.0","77.0","75.0","73.0","70.0","68.0","68.0","69.0","69.0","70.0","70.0","71.0","71.0","72.0","72.0","67.0","73.0","74.0","86.0","77.0","83.0","76.0","61.0","58.0","56.0","31.0","30.0","28.0","27.0","22.0","",""
"Latin America & Caribbean","VEN","Venezuela (Bolivarian Republic of)","DTP3","60.0","66.0","84.0","87.0","78.0","82.0","81.0","78.0","78.0","84.0","50.0","62.0","71.0","87.0","86.0","68.0","65.0","70.0","77.0","76.0","39.0","60.0","57.0","68.0","63.0","67.0","67.0","64.0","63.0","57.0","56.0","57.0","58.0","49.0","33.0","58.0","53.0","54.0","56.0"
"East Asia & Pacific","VNM","Viet Nam","DTP3","75.0","94.0","96.0","97.0","95.0","59.0","97.0","95.0","93.0","96.0","93.0","92.0","94.0","95.0","96.0","99.0","75.0","96.0","96.0","93.0","94.0","95.0","94.0","93.0","94.0","91.0","88.0","88.0","88.0","88.0","70.0","50.0","43.0","42.0","5.0","4.0","","",""
"Middle East & North Africa","YEM","Yemen","DTP3","65.0","68.0","71.0","69.0","73.0","73.0","67.0","69.0","76.0","76.0","78.0","79.0","78.0","79.0","72.0","61.0","65.0","73.0","74.0","71.0","68.0","40.0","47.0","44.0","33.0","54.0","50.0","47.0","84.0","56.0","36.0","18.0","13.0","12.0","7.0","5.0","4.0","3.0","1.0"
"Eastern & Southern Africa","ZMB","Zambia","DTP3","90.0","94.0","91.0","90.0","86.0","79.0","78.0","81.0","83.0","94.0","87.0","80.0","81.0","82.0","83.0","83.0","84.0","85.0","85.0","84.0","84.0","83.0","84.0","86.0","90.0","86.0","83.0","79.0","91.0","83.0","83.0","83.0","66.0","66.0","59.0","49.0","","",""
"Eastern & Southern Africa","ZWE","Zimbabwe","DTP3","89.0","89.0","90.0","87.0","91.0","95.0","95.0","93.0","89.0","73.0","75.0","73.0","70.0","68.0","65.0","68.0","71.0","75.0","78.0","81.0","84.0","86.0","90.0","88.0","87.0","85.0","86.0","87.0","88.0","87.0","85.0","84.0","75.0","63.0","60.0","53.0","46.0","39.0",""
