"unicef_region","iso3","country","vaccine","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980"
"Eastern & Southern Africa","SOM","Somalia","MCV1","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","46.0","43.0","34.0","35.0","35.0","35.0","40.0","40.0","45.0","20.0","24.0","38.0","32.0","25.0","33.0","34.0","35.0","33.0","32.0","30.0","30.0","30.0","33.0","28.0","25.0","35.0","16.0","6.0","4.0","3.0","9.0"
"Eastern & Southern Africa","ZAF","South Africa","MCV1","70.0","70.0","85.0","86.0","84.0","78.0","79.0","77.0","72.0","77.0","73.0","68.0","69.0","64.0","63.0","62.0","65.0","69.0","72.0","75.0","79.0","82.0","76.0","76.0","76.0","85.0","85.0","85.0","79.0","84.0","68.0","75.0","64.0","70.0","70.0","74.0","","",""
"Eastern & Southern Africa","SSD","South Sudan","MCV1","51.0","51.0","51.0","53.0","55.0","58.0","60.0","62.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Western Europe","ESP","Spain","MCV1","97.0","98.0","97.0","96.0","96.0","95.0","97.0","97.0","95.0","98.0","98.0","97.0","97.0","97.0","97.0","98.0","97.0","96.0","94.0","95.0","93.0","93.0","90.0","90.0","90.0","90.0","83.0","85.0","99.0","97.0","84.0","85.0","83.0","79.0","68.0","40.0","27.0","8.0",""
"South Asia","LKA","Sri Lanka","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","98.0","98.0","99.0","99.0","96.0","99.0","99.0","99.0","99.0","95.0","94.0","94.0","89.0","87.0","84.0","86.0","82.0","79.0","80.0","76.0","68.0","60.0","45.0","20.0","3.0","","","",""
"Middle East & North Africa","PSE","State of Palestine","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","98.0","97.0","96.0","98.0","99.0","98.0","96.0","99.0","94.0","98.0","93.0","92.0","92.0","96.0","95.0","73.0","96.0","91.0","","","","","","","","","","","","",""
"Eastern & Southern Africa","SDN","Sudan","MCV1","88.0","90.0","86.0","87.0","86.0","85.0","85.0","87.0","90.0","82.0","79.0","79.0","73.0","69.0","67.0","65.0","58.0","58.0","58.0","51.0","49.0","58.0","59.0","51.0","48.0","49.0","52.0","57.0","57.0","61.0","44.0","22.0","11.0","6.0","3.0","2.0","1.0","1.0",""
"Latin America & Caribbean","SUR","Suriname","MCV1","98.0","97.0","97.0","94.0","85.0","93.0","73.0","85.0","90.0","88.0","86.0","85.0","83.0","91.0","86.0","69.0","73.0","82.0","84.0","85.0","82.0","79.0","87.0","85.0","72.0","61.0","61.0","84.0","65.0","73.0","83.0","70.0","78.0","73.0","75.0","71.0","17.0","39.0",""
"Western Europe","SWE","Sweden","MCV1","97.0","97.0","97.0","98.0","97.0","97.0","98.0","97.0","97.0","97.0","96.0","96.0","97.0","96.0","96.0","95.0","95.0","94.0","91.0","89.0","94.0","96.0","96.0","97.0","97.0","97.0","96.0","96.0","96.0","95.0","95.0","94.0","94.0","94.0","94.0","93.0","91.0","92.0","88.0"
"Western Europe","CHE","Switzerland","MCV1","96.0","95.0","94.0","94.0","94.0","93.0","93.0","93.0","92.0","92.0","92.0","87.0","87.0","87.0","82.0","82.0","82.0","82.0","82.0","82.0","81.0","83.0","83.0","83.0","83.0","83.0","83.0","83.0","90.0","90.0","70.0","70.0","70.0","","","","","",""
"Middle East & North Africa","SYR","Syrian Arab Republic","MCV1","63.0","67.0","62.0","53.0","54.0","58.0","61.0","80.0","82.0","82.0","81.0","81.0","81.0","81.0","82.0","83.0","84.0","80.0","84.0","86.0","87.0","84.0","85.0","85.0","86.0","86.0","84.0","84.0","87.0","86.0","52.0","37.0","64.0","27.0","23.0","19.0","22.0","14.0","13.0"
"Eastern Europe & Central Asia","TJK","Tajikistan","MCV1","98.0","98.0","97.0","97.0","98.0","92.0","94.0","98.0","94.0","89.0","86.0","85.0","82.0","85.0","92.0","91.0","89.0","88.0","88.0","79.0","83.0","84.0","79.0","70.0","73.0","81.0","68.0","","","","","","","","","","","",""
"East Asia & Pacific","THA","Thailand","MCV1","96.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","96.0","96.0","96.0","96.0","96.0","94.0","94.0","94.0","96.0","96.0","93.0","92.0","91.0","86.0","80.0","74.0","79.0","80.0","66.0","63.0","52.0","45.0","26.0","5.0","","","",""
"East Asia & Pacific","TLS","Timor-Leste","MCV1","77.0","77.0","74.0","70.0","74.0","70.0","73.0","62.0","66.0","70.0","73.0","63.0","61.0","48.0","55.0","55.0","56.0","","","","","","","","","","","","","","","","","","","","","",""
"West & Central Africa","TGO","Togo","MCV1","85.0","91.0","87.0","85.0","82.0","72.0","72.0","72.0","68.0","66.0","63.0","71.0","78.0","70.0","70.0","68.0","48.0","40.0","58.0","57.0","40.0","43.0","48.0","53.0","57.0","60.0","64.0","69.0","73.0","78.0","62.0","74.0","43.0","27.0","11.0","","","",""
"East Asia & Pacific","TON","Tonga","MCV1","85.0","85.0","84.0","85.0","85.0","86.0","81.0","85.0","86.0","87.0","89.0","90.0","90.0","92.0","93.0","93.0","85.0","89.0","92.0","95.0","95.0","97.0","95.0","94.0","86.0","87.0","87.0","90.0","86.0","84.0","81.0","88.0","37.0","81.0","43.0","67.0","44.0","9.0",""
"Latin America & Caribbean","TTO","Trinidad and Tobago","MCV1","90.0","93.0","86.0","89.0","96.0","91.0","85.0","92.0","92.0","94.0","91.0","91.0","89.0","93.0","95.0","88.0","87.0","91.0","90.0","88.0","90.0","88.0","88.0","84.0","86.0","87.0","83.0","93.0","70.0","59.0","72.0","68.0","42.0","32.0","10.0","","","",""
"Middle East & North Africa","TUN","Tunisia","MCV1","96.0","98.0","96.0","98.0","98.0","94.0","96.0","96.0","97.0","98.0","98.0","98.0","98.0","96.0","95.0","90.0","94.0","92.0","95.0","90.0","94.0","92.0","92.0","91.0","91.0","92.0","94.0","94.0","93.0","93.0","87.0","81.0","67.0","65.0","55.0","42.0","43.0","",""
"Eastern Europe & Central Asia","TUR","Turkey","MCV1","96.0","96.0","98.0","97.0","94.0","98.0","96.0","98.0","97.0","97.0","97.0","96.0","98.0","91.0","81.0","75.0","83.0","91.0","87.0","82.0","81.0","79.0","72.0","65.0","76.0","72.0","78.0","73.0","78.0","71.0","82.0","67.0","64.0","61.0","62.0","63.0","64.0","52.0","27.0"
"Eastern Europe & Central Asia","TKM","Turkmenistan","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","97.0","88.0","98.0","96.0","97.0","99.0","99.0","98.0","92.0","90.0","84.0","76.0","","","","","","","","","","","",""
"East Asia & Pacific","TUV","Tuvalu","MCV1","88.0","95.0","96.0","94.0","94.0","96.0","98.0","98.0","85.0","90.0","93.0","95.0","84.0","62.0","97.0","95.0","99.0","99.0","81.0","94.0","96.0","99.0","94.0","94.0","79.0","64.0","66.0","63.0","95.0","79.0","90.0","65.0","65.0","92.0","71.0","65.0","","",""
"Eastern & Southern Africa","UGA","Uganda","MCV1","86.0","79.0","79.0","79.0","85.0","83.0","80.0","75.0","73.0","77.0","70.0","75.0","75.0","68.0","66.0","64.0","62.0","59.0","57.0","55.0","50.0","54.0","55.0","57.0","59.0","57.0","56.0","54.0","52.0","51.0","49.0","38.0","27.0","17.0","18.0","20.0","21.0","22.0",""
"Eastern Europe & Central Asia","UKR","Ukraine","MCV1","91.0","86.0","42.0","56.0","56.0","79.0","79.0","67.0","56.0","75.0","94.0","97.0","98.0","96.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","97.0","92.0","97.0","96.0","94.0","90.0","","","","","","","","","","","",""
"Middle East & North Africa","ARE","United Arab Emirates","MCV1","99.0","99.0","99.0","99.0","99.0","98.0","96.0","95.0","94.0","93.0","92.0","92.0","92.0","92.0","94.0","94.0","94.0","94.0","94.0","96.0","95.0","95.0","90.0","90.0","90.0","90.0","85.0","82.0","80.0","78.0","74.0","71.0","67.0","60.0","53.0","51.0","41.0","42.0","34.0"
"Western Europe","GBR","United Kingdom","MCV1","92.0","92.0","92.0","93.0","93.0","93.0","92.0","90.0","89.0","86.0","86.0","86.0","85.0","82.0","81.0","82.0","85.0","85.0","88.0","88.0","87.0","91.0","92.0","92.0","91.0","91.0","92.0","90.0","87.0","84.0","80.0","76.0","71.0","68.0","63.0","60.0","58.0","55.0","53.0"
"Eastern & Southern Africa","TZA","United Republic of Tanzania","MCV1","99.0","99.0","90.0","99.0","99.0","99.0","97.0","93.0","92.0","91.0","88.0","90.0","93.0","91.0","94.0","97.0","89.0","86.0","78.0","72.0","72.0","73.0","78.0","78.0","79.0","77.0","81.0","79.0","80.0","79.0","83.0","78.0","97.0","66.0","55.0","60.0","50.0","51.0","46.0"
"North America","USA","United States","MCV1","92.0","92.0","92.0","92.0","92.0","92.0","91.0","92.0","92.0","90.0","92.0","92.0","92.0","92.0","93.0","93.0","91.0","91.0","91.0","92.0","92.0","91.0","91.0","88.0","89.0","84.0","83.0","87.0","90.0","94.0","98.0","82.0","97.0","97.0","98.0","98.0","97.0","97.0","86.0"
"Latin America & Caribbean","URY","Uruguay","MCV1","97.0","96.0","95.0","96.0","96.0","96.0","96.0","95.0","95.0","94.0","95.0","96.0","94.0","95.0","95.0","95.0","95.0","94.0","89.0","99.0","96.0","92.0","89.0","90.0","90.0","90.0","93.0","96.0","97.0","82.0","72.0","88.0","82.0","59.0","66.0","65.0","52.0","55.0","50.0"
"Eastern Europe & Central Asia","UZB","Uzbekistan","MCV1","96.0","99.0","99.0","99.0","99.0","97.0","99.0","99.0","98.0","95.0","98.0","98.0","98.0","99.0","98.0","99.0","97.0","99.0","99.0","96.0","95.0","96.0","95.0","91.0","71.0","82.0","84.0","","","","","","","","","","","",""
"East Asia & Pacific","VUT","Vanuatu","MCV1","75.0","80.0","84.0","76.0","90.0","84.0","79.0","75.0","70.0","65.0","61.0","56.0","52.0","53.0","55.0","56.0","58.0","59.0","61.0","62.0","64.0","65.0","61.0","60.0","53.0","74.0","66.0","63.0","66.0","50.0","46.0","34.0","22.0","26.0","18.0","23.0","20.0","",""
"Latin America & Caribbean","VEN","Venezuela (Bolivarian Republic of)","MCV1","74.0","96.0","88.0","92.0","89.0","85.0","87.0","86.0","79.0","87.0","93.0","87.0","82.0","76.0","80.0","83.0","83.0","98.0","84.0","84.0","92.0","68.0","64.0","47.0","94.0","62.0","61.0","63.0","61.0","50.0","51.0","54.0","48.0","56.0","41.0","42.0","45.0","43.0","50.0"
"East Asia & Pacific","VNM","Viet Nam","MCV1","97.0","97.0","99.0","97.0","97.0","98.0","96.0","96.0","98.0","97.0","92.0","83.0","93.0","95.0","97.0","93.0","96.0","98.0","97.0","94.0","96.0","96.0","96.0","95.0","96.0","93.0","90.0","88.0","88.0","76.0","56.0","36.0","39.0","19.0","4.0","3.0","1.0","",""
"Middle East & North Africa","YEM","Yemen","MCV1","64.0","65.0","70.0","67.0","67.0","70.0","63.0","66.0","68.0","65.0","69.0","71.0","65.0","73.0","74.0","64.0","62.0","72.0","70.0","74.0","66.0","41.0","43.0","40.0","31.0","51.0","46.0","53.0","69.0","48.0","34.0","22.0","15.0","13.0","8.0","6.0","4.0","4.0","2.0"
"Eastern & Southern Africa","ZMB","Zambia","MCV1","94.0","96.0","93.0","90.0","85.0","80.0","82.0","83.0","96.0","90.0","87.0","93.0","85.0","85.0","85.0","84.0","84.0","84.0","85.0","85.0","86.0","86.0","86.0","86.0","96.0","91.0","85.0","80.0","90.0","80.0","80.0","80.0","58.0","58.0","57.0","56.0","","",""
"Eastern & Southern Africa","ZWE","Zimbabwe","MCV1","88.0","90.0","95.0","86.0","92.0","93.0","97.0","92.0","90.0","76.0","70.0","69.0","68.0","67.0","66.0","68.0","70.0","73.0","75.0","77.0","79.0","84.0","88.0","87.0","87.0","86.0","86.0","87.0","87.0","87.0","88.0","88.0","83.0","78.0","62.0","60.0","58.0","56.0",""
